workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,0,color,1,left,Green_Star_Stripes_3.jpg,Green_Triangle_Grid_2.jpg,Purple_Circle_Chess_3.jpg,left,1361.6900000014575,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,1,color,1,right,Green_Star_Chess_1.jpg,Purple_Triangle_Dots_1.jpg,Green_Circle_Stripes_4.jpg,right,1085.7649999997811,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,2,color,1,right,Purple_Circle_Chess_2.jpg,Green_Plus_Stripes_2.jpg,Purple_Triangle_Dots_1.jpg,right,818.6299999996554,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,3,color,1,left,Blue_Plus_Dots_3.jpg,Blue_Star_Grid_1.jpg,Red_Triangle_Chess_3.jpg,left,958.6849999997066,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,4,color,1,right,Purple_Star_Grid_4.jpg,Red_Circle_Chess_4.jpg,Purple_Triangle_Dots_1.jpg,right,641.8950000007171,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,5,color,1,left,Purple_Star_Stripes_4.jpg,Purple_Plus_Grid_1.jpg,Red_Triangle_Chess_4.jpg,left,726.4500000000698,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,6,color,0,left,Blue_Triangle_Chess_2.jpg,Blue_Plus_Dots_3.jpg,Green_Star_Stripes_2.jpg,left,805.8000000000466,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,7,color,1,left,Red_Plus_Chess_1.jpg,Red_Circle_Stripes_3.jpg,Purple_Star_Dots_1.jpg,left,945.7400000010384,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,8,color,1,right,Purple_Circle_Stripes_1.jpg,Red_Star_Grid_1.jpg,Purple_Plus_Chess_3.jpg,right,729.2950000009732,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,9,color,1,left,Green_Triangle_Stripes_1.jpg,Green_Star_Grid_3.jpg,Purple_Plus_Chess_1.jpg,left,729.7999999992317,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,10,color,1,right,Purple_Plus_Chess_2.jpg,Red_Circle_Dots_2.jpg,Purple_Triangle_Grid_1.jpg,right,646.9300000007497,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,11,color,1,right,Purple_Plus_Chess_2.jpg,Green_Triangle_Dots_2.jpg,Purple_Circle_Stripes_4.jpg,right,648.3150000004098,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,12,color,1,right,Purple_Circle_Dots_2.jpg,Red_Triangle_Grid_2.jpg,Purple_Star_Stripes_1.jpg,right,548.399999999674,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,13,color,1,left,Blue_Star_Dots_2.jpg,Blue_Triangle_Chess_1.jpg,Purple_Circle_Stripes_2.jpg,left,717.6849999995902,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,14,color,1,right,Blue_Circle_Dots_3.jpg,Red_Triangle_Chess_3.jpg,Blue_Plus_Grid_4.jpg,right,534.0750000013504,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,15,color,0,left,Purple_Plus_Grid_4.jpg,Purple_Triangle_Chess_2.jpg,Green_Star_Stripes_4.jpg,left,452.82000000041444,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,16,color,1,left,Purple_Circle_Grid_3.jpg,Purple_Plus_Chess_1.jpg,Green_Star_Dots_3.jpg,left,476.6600000002654,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,17,color,1,right,Purple_Circle_Chess_1.jpg,Red_Star_Stripes_1.jpg,Purple_Plus_Dots_3.jpg,right,604.1199999998789,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,18,color,1,right,Blue_Star_Chess_3.jpg,Green_Plus_Grid_3.jpg,Blue_Circle_Stripes_2.jpg,right,618.9499999999534,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,19,color,1,right,Red_Triangle_Dots_3.jpg,Purple_Circle_Chess_3.jpg,Red_Star_Grid_4.jpg,right,845.5899999989197,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,20,number,1,left,Green_Circle_Chess_3.jpg,Blue_Star_Stripes_3.jpg,Green_Plus_Dots_1.jpg,right,464.92000000039116,false,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,21,number,1,right,Red_Triangle_Stripes_1.jpg,Red_Plus_Dots_2.jpg,Blue_Star_Grid_1.jpg,left,628.1650000000373,false,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,22,number,1,right,Blue_Triangle_Stripes_3.jpg,Blue_Star_Grid_1.jpg,Red_Plus_Chess_3.jpg,right,1029.6299999990733,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,23,number,1,right,Blue_Star_Grid_2.jpg,Blue_Triangle_Dots_4.jpg,Green_Plus_Stripes_2.jpg,right,929.8249999992549,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,24,number,1,left,Green_Plus_Chess_3.jpg,Red_Star_Grid_3.jpg,Green_Triangle_Stripes_4.jpg,left,1011.8399999991525,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,25,number,1,left,Red_Triangle_Grid_2.jpg,Blue_Circle_Chess_2.jpg,Red_Plus_Stripes_4.jpg,left,686.1599999993341,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,26,number,0,left,Blue_Triangle_Grid_1.jpg,Purple_Plus_Chess_1.jpg,Blue_Star_Stripes_4.jpg,left,696.8449999985751,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,27,number,1,right,Green_Triangle_Dots_2.jpg,Green_Circle_Stripes_1.jpg,Red_Plus_Grid_2.jpg,right,748.6449999996694,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,28,number,0,right,Purple_Triangle_Grid_3.jpg,Purple_Plus_Dots_2.jpg,Blue_Circle_Chess_3.jpg,right,730.9399999994785,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,29,number,0,left,Blue_Plus_Dots_1.jpg,Purple_Circle_Stripes_1.jpg,Blue_Star_Grid_2.jpg,right,1091.1500000002561,false,NA,NA,NA,NA,NA,NA,NA,NA,true
dmIbWByz,33cla8o0nlo9ukh858i8v1jgjowfr3,3r0t90iz1wpdp2mepx3xdbgx3obgcv,dmIbWByz,2020-0188,2020-05-07,18:02:58,18:27:38,NA,incomplete,30,number,1,left,Blue_Star_Grid_1.jpg,Red_Triangle_Chess_1.jpg,Blue_Plus_Stripes_4.jpg,right,1107.6799999992363,false,NA,NA,NA,NA,NA,NA,NA,NA,true
