workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,0,color,1,left,Blue_Star_Dots_2.jpg,Blue_Triangle_Stripes_1.jpg,Purple_Plus_Dots_4.jpg,none,0,false,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,1,color,1,right,Purple_Triangle_Grid_3.jpg,Blue_Star_Grid_2.jpg,Purple_Circle_Chess_1.jpg,right,710.4450000915676,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,2,color,1,left,Purple_Triangle_Stripes_3.jpg,Purple_Star_Dots_4.jpg,Red_Circle_Stripes_1.jpg,left,463.31000002101064,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,3,color,1,left,Purple_Triangle_Stripes_4.jpg,Purple_Plus_Dots_3.jpg,Green_Star_Stripes_2.jpg,left,438.6149998754263,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,4,color,1,left,Green_Plus_Grid_3.jpg,Green_Star_Dots_1.jpg,Red_Circle_Grid_2.jpg,left,442.3849999438971,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,5,color,1,left,Green_Plus_Dots_1.jpg,Green_Star_Chess_4.jpg,Red_Triangle_Dots_2.jpg,left,367.9499998688698,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,6,color,1,right,Purple_Circle_Dots_3.jpg,Red_Star_Dots_1.jpg,Purple_Plus_Chess_2.jpg,right,387.4949999153614,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,7,color,1,right,Blue_Plus_Dots_3.jpg,Red_Triangle_Dots_1.jpg,Blue_Circle_Chess_4.jpg,right,400.21500014699996,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,8,color,1,left,Purple_Plus_Chess_3.jpg,Purple_Star_Grid_1.jpg,Red_Triangle_Chess_2.jpg,left,429.20500016771257,true,NA,NA,NA,NA,NA,NA,NA,NA,true
iHGXDkWP,385mdvingfsu7ikqnsjzxyjp4abjww,3634bbtx0s7yo5cj6nt16tegfh3ife,iHGXDkWP,2020-0188,2020-05-08,10:48:58,11:02:48,NA,incomplete,9,color,1,right,Blue_Circle_Grid_2.jpg,Purple_Triangle_Grid_1.jpg,Blue_Star_Chess_4.jpg,right,406.17000008933246,true,NA,NA,NA,NA,NA,NA,NA,NA,true
