workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,0,filling,1,left,Purple_Circle_Stripes_4.jpg,Green_Plus_Stripes_1.jpg,Blue_Circle_Grid_2.jpg,left,1399,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,1,filling,1,right,Blue_Circle_Dots_1.jpg,Green_Circle_Chess_2.jpg,Purple_Star_Dots_3.jpg,right,1251,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,2,filling,1,right,Red_Star_Stripes_4.jpg,Purple_Star_Chess_3.jpg,Green_Circle_Stripes_2.jpg,left,1696,false,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,3,filling,0,left,Purple_Triangle_Chess_4.jpg,Red_Plus_Chess_3.jpg,Green_Triangle_Dots_2.jpg,left,1562,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,4,filling,1,right,Green_Plus_Stripes_3.jpg,Blue_Plus_Grid_1.jpg,Purple_Circle_Stripes_2.jpg,right,1512,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,5,filling,1,left,Red_Triangle_Stripes_4.jpg,Blue_Circle_Stripes_1.jpg,Green_Triangle_Dots_3.jpg,left,1381,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,6,filling,0,left,Purple_Triangle_Chess_3.jpg,Blue_Circle_Chess_4.jpg,Red_Triangle_Dots_2.jpg,left,1198,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,7,filling,1,right,Blue_Star_Stripes_4.jpg,Purple_Star_Dots_3.jpg,Red_Plus_Stripes_2.jpg,right,1655,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,8,filling,0,right,Red_Plus_Stripes_3.jpg,Blue_Plus_Dots_2.jpg,Green_Star_Stripes_4.jpg,right,1388,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,9,filling,1,left,Purple_Triangle_Stripes_2.jpg,Green_Plus_Stripes_1.jpg,Blue_Triangle_Grid_4.jpg,left,1453,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,10,filling,1,right,Blue_Plus_Grid_3.jpg,Purple_Plus_Dots_1.jpg,Red_Triangle_Grid_2.jpg,right,1642,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,11,filling,1,right,Red_Star_Stripes_1.jpg,Purple_Star_Chess_4.jpg,Blue_Triangle_Stripes_3.jpg,right,1483,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,12,filling,1,right,Blue_Star_Chess_3.jpg,Red_Star_Dots_4.jpg,Green_Circle_Chess_2.jpg,right,1605,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,13,filling,1,left,Purple_Circle_Dots_3.jpg,Green_Triangle_Dots_4.jpg,Blue_Circle_Stripes_1.jpg,left,1347,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,14,filling,1,right,Blue_Circle_Grid_3.jpg,Purple_Circle_Stripes_4.jpg,Green_Star_Grid_2.jpg,right,1369,true,NA,true
wj1SVUSc,3b6f54kms5pu5knddy3sw9ki4gws13,34hjijklp99tcvzuldw1ue7jypav4c,wj1SVUSc,2020-0188,2020-05-07,20:01:03,20:18:23,NA,incomplete,15,filling,1,right,Blue_Circle_Grid_1.jpg,Green_Circle_Stripes_3.jpg,Red_Star_Grid_4.jpg,right,1257,true,NA,true
