workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,0,filling,0,left,Red_Circle_Chess_4.jpg,Green_Plus_Chess_1.jpg,Purple_Circle_Dots_2.jpg,left,1046.860000002198,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,1,filling,1,right,Purple_Triangle_Chess_4.jpg,Blue_Triangle_Dots_2.jpg,Red_Star_Chess_1.jpg,right,1082.6550000347197,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,2,filling,1,left,Red_Circle_Grid_2.jpg,Purple_Plus_Grid_3.jpg,Blue_Circle_Chess_1.jpg,left,1118.1199999991804,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,3,filling,0,left,Blue_Plus_Stripes_4.jpg,Red_Triangle_Stripes_3.jpg,Green_Plus_Dots_2.jpg,left,1130.170000018552,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,4,filling,1,right,Blue_Plus_Stripes_2.jpg,Red_Plus_Chess_3.jpg,Green_Star_Stripes_1.jpg,right,1054.6749999048188,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,5,filling,1,left,Purple_Plus_Grid_1.jpg,Blue_Triangle_Grid_3.jpg,Green_Plus_Stripes_4.jpg,left,1031.1600000131875,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,6,filling,1,left,Green_Star_Grid_4.jpg,Blue_Plus_Grid_1.jpg,Red_Star_Chess_3.jpg,left,992.6099999574944,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,7,filling,1,left,Green_Circle_Chess_2.jpg,Purple_Star_Chess_1.jpg,Blue_Circle_Stripes_4.jpg,left,1013.6649999767542,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,8,filling,1,left,Green_Plus_Dots_1.jpg,Red_Star_Dots_3.jpg,Purple_Plus_Grid_4.jpg,left,994.2899999441579,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,9,filling,1,right,Green_Plus_Chess_3.jpg,Blue_Plus_Stripes_4.jpg,Red_Circle_Chess_2.jpg,right,935.715000028722,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,10,filling,1,right,Red_Plus_Chess_3.jpg,Green_Plus_Dots_4.jpg,Blue_Circle_Chess_2.jpg,right,855.1750000333413,true,NA,true
ghvl54vZ,33cla8o0nlo9ukh858i8v1jgjoffrm,3vzlgyjeypn1jhse6ln9cvhdfz0xzg,ghvl54vZ,2020-0188,2020-05-08,09:44:35,10:00:53,NA,incomplete,11,filling,0,left,Purple_Triangle_Chess_4.jpg,Green_Circle_Chess_3.jpg,Red_Triangle_Grid_2.jpg,left,1073.7349999835715,true,NA,true
