workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,0,shape,0,left,Green_Circle_Grid_2.jpg,Blue_Circle_Stripes_1.jpg,Red_Triangle_Chess_2.jpg,left,1078.6799998022616,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,1,shape,0,right,Red_Star_Stripes_3.jpg,Purple_Plus_Grid_3.jpg,Green_Star_Chess_4.jpg,right,1109.470000024885,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,2,shape,1,right,Purple_Plus_Chess_2.jpg,Green_Star_Grid_2.jpg,Red_Plus_Stripes_1.jpg,right,1022.6999996230006,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,3,shape,1,left,Red_Circle_Grid_2.jpg,Blue_Circle_Dots_4.jpg,Green_Star_Chess_2.jpg,left,1148.4300000593066,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,4,shape,1,right,Purple_Star_Dots_2.jpg,Blue_Triangle_Chess_2.jpg,Red_Star_Grid_1.jpg,right,925.8650001138449,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,5,shape,1,left,Blue_Plus_Stripes_4.jpg,Green_Plus_Chess_1.jpg,Purple_Circle_Dots_4.jpg,left,835.8599999919534,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,6,shape,1,right,Red_Circle_Stripes_2.jpg,Purple_Star_Grid_2.jpg,Green_Circle_Chess_1.jpg,right,925.41000014171,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,7,shape,0,right,Green_Circle_Stripes_3.jpg,Blue_Plus_Chess_3.jpg,Red_Circle_Dots_1.jpg,right,1550.3200003877282,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,8,shape,1,right,Red_Star_Grid_1.jpg,Green_Circle_Stripes_1.jpg,Purple_Star_Chess_3.jpg,left,1377.9600001871586,false,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,9,shape,1,left,Purple_Triangle_Stripes_3.jpg,Red_Triangle_Dots_2.jpg,Blue_Circle_Grid_3.jpg,left,1042.2999998554587,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,10,shape,0,right,Blue_Plus_Grid_2.jpg,Red_Circle_Stripes_2.jpg,Purple_Plus_Dots_3.jpg,right,986.7749996483326,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,11,shape,1,left,Blue_Circle_Grid_2.jpg,Green_Circle_Stripes_3.jpg,Red_Triangle_Chess_2.jpg,left,856.5999995917082,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,12,shape,1,right,Purple_Circle_Grid_2.jpg,Blue_Triangle_Dots_2.jpg,Green_Circle_Chess_1.jpg,right,818.7600001692772,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,13,shape,1,right,Blue_Circle_Stripes_2.jpg,Green_Triangle_Grid_2.jpg,Red_Circle_Dots_3.jpg,right,929.1599998250604,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,14,shape,1,left,Green_Triangle_Stripes_2.jpg,Purple_Triangle_Chess_3.jpg,Red_Plus_Dots_2.jpg,left,968.4199998155236,true,NA,true
igabYPGE,3r6rzgk0yip7nifkjif6ljfzh9ayv2,3nc5l260msz8krnm4i66qqa3t09fo1,igabYPGE,2020-0188,2020-11-21,08:47:09,09:27:48,NA,incomplete,15,shape,1,left,Red_Plus_Dots_2.jpg,Blue_Plus_Chess_3.jpg,Purple_Circle_Grid_2.jpg,left,1153.595000039786,true,NA,true
