workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,0,filling,1,left,Red_Triangle_Stripes_3.jpg,Blue_Plus_Stripes_1.jpg,Purple_Star_Dots_3.jpg,right,1166.8449999997392,false,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,1,filling,1,right,Purple_Star_Grid_3.jpg,Green_Circle_Chess_3.jpg,Red_Plus_Grid_2.jpg,right,1041.0250000131782,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,2,filling,1,left,Blue_Plus_Dots_3.jpg,Green_Star_Dots_1.jpg,Purple_Circle_Stripes_3.jpg,left,859.7850000078324,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,3,filling,1,left,Red_Triangle_Dots_2.jpg,Green_Circle_Dots_3.jpg,Purple_Star_Stripes_2.jpg,left,1015.17500000773,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,4,filling,1,left,Green_Circle_Stripes_1.jpg,Purple_Star_Stripes_3.jpg,Red_Plus_Grid_1.jpg,left,988.405000010971,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,5,filling,0,left,Green_Plus_Stripes_4.jpg,Red_Star_Stripes_3.jpg,Purple_Triangle_Dots_4.jpg,left,1168.2750000036322,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,6,filling,1,right,Blue_Circle_Grid_3.jpg,Green_Star_Dots_3.jpg,Red_Triangle_Grid_1.jpg,left,942.0249999966472,false,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,7,filling,1,left,Blue_Triangle_Grid_3.jpg,Green_Plus_Grid_4.jpg,Red_Circle_Dots_3.jpg,left,954.1750000207685,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,8,filling,1,left,Green_Triangle_Grid_2.jpg,Blue_Star_Grid_1.jpg,Red_Circle_Chess_2.jpg,left,1125.819999986561,true,NA,NA,NA,NA,NA,NA,NA,NA,true
K9XhWL8e,3hy86pzxq1vtv1ivc3jn7sg3anve1z,3k2755hg5wghguwxe9sqfwy4nbnfd1,K9XhWL8e,2020-0188,2020-11-15,04:48:38,05:08:17,NA,incomplete,9,filling,1,right,Blue_Star_Stripes_1.jpg,Red_Plus_Chess_1.jpg,Purple_Circle_Stripes_3.jpg,right,877.3399999772664,true,NA,NA,NA,NA,NA,NA,NA,NA,true
