workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,0,number,0,1,left,Purple_Circle_Chess_2.jpg,Red_Plus_Dots_2.jpg,Blue_Circle_Grid_4.jpg,right,520.2900000003865,false,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,1,number,0,1,right,Purple_Triangle_Dots_4.jpg,Blue_Triangle_Chess_3.jpg,Green_Circle_Grid_4.jpg,left,166.40999999979977,false,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,2,number,0,1,left,Green_Star_Stripes_2.jpg,Blue_Plus_Dots_2.jpg,Purple_Star_Grid_3.jpg,left,768.1300000003539,true,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,3,number,0,1,left,Purple_Circle_Dots_3.jpg,Blue_Star_Grid_3.jpg,Green_Circle_Stripes_4.jpg,right,497.5749999994878,false,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,4,number,0,1,right,Blue_Star_Dots_1.jpg,Green_Star_Stripes_2.jpg,Purple_Plus_Chess_1.jpg,right,558.979999999865,true,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,5,number,0,1,left,Green_Triangle_Stripes_1.jpg,Red_Circle_Grid_1.jpg,Blue_Triangle_Dots_4.jpg,left,650.0749999994878,true,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,6,number,0,1,left,Green_Star_Stripes_2.jpg,Purple_Circle_Dots_2.jpg,Blue_Star_Grid_4.jpg,right,684.5499999999302,false,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,7,number,0,1,left,Green_Plus_Stripes_3.jpg,Red_Circle_Dots_3.jpg,Blue_Plus_Grid_4.jpg,left,792.510000001057,true,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,8,number,0,1,right,Green_Star_Grid_2.jpg,Red_Star_Dots_4.jpg,Blue_Plus_Stripes_2.jpg,right,757.6750000007451,true,NA,NA,NA,NA,NA,NA,NA,NA,true
9uBW4UOw,3kqc8jmjhf51pencp85cgosduim3h1,3y5140z9d1tafi1dkqp6inskmiwipi,9uBW4UOw,2020-0188,2020-06-04,09:36:34,10:00:17,NA,incomplete,9,number,0,0,left,Green_Plus_Chess_1.jpg,Purple_Circle_Stripes_1.jpg,Red_Plus_Grid_2.jpg,left,569.3900000004796,true,NA,NA,NA,NA,NA,NA,NA,NA,true
