workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,0,number,0,1,right,Green_Circle_Dots_3.jpg,Purple_Circle_Chess_4.jpg,Blue_Plus_Grid_3.jpg,none,0,false,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,1,number,0,1,left,Green_Circle_Grid_4.jpg,Blue_Plus_Dots_4.jpg,Purple_Circle_Stripes_1.jpg,left,1551.6099999658763,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,2,number,0,1,left,Blue_Star_Dots_4.jpg,Red_Triangle_Grid_4.jpg,Green_Star_Stripes_3.jpg,left,1363.050000043586,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,3,number,0,1,right,Green_Plus_Dots_4.jpg,Red_Plus_Grid_1.jpg,Purple_Circle_Chess_4.jpg,right,850.3550000023097,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,4,number,0,0,left,Red_Star_Chess_4.jpg,Green_Plus_Dots_4.jpg,Purple_Star_Grid_3.jpg,left,905.7799999136478,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,5,number,0,0,left,Blue_Circle_Grid_4.jpg,Red_Triangle_Dots_4.jpg,Purple_Circle_Chess_2.jpg,left,785.2549999952316,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,6,number,0,1,left,Purple_Plus_Chess_2.jpg,Green_Triangle_Dots_2.jpg,Red_Plus_Stripes_3.jpg,left,1230.6350000435486,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,7,number,0,1,right,Blue_Circle_Dots_1.jpg,Purple_Circle_Grid_3.jpg,Green_Triangle_Stripes_1.jpg,right,953.1049999641255,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,8,number,0,1,left,Green_Plus_Chess_4.jpg,Red_Star_Dots_4.jpg,Purple_Plus_Stripes_1.jpg,left,832.9800000647083,true,NA,true
8QYYcjS0,3y3czjszan6hsnojzw5z9ps3vnar5b,3r08vxyt7g83a7hidlz4jsa710x7wi,8QYYcjS0,2020-0188,2020-06-04,12:22:53,12:55:26,NA,incomplete,9,number,0,1,right,Red_Circle_Stripes_3.jpg,Blue_Circle_Dots_1.jpg,Purple_Plus_Grid_3.jpg,right,825.6800000090152,true,NA,true
