workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,0,filling,0,1,right,Green_Star_Grid_2.jpg,Red_Plus_Stripes_2.jpg,Purple_Triangle_Grid_4.jpg,left,939,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,1,filling,0,1,left,Purple_Star_Dots_3.jpg,Green_Circle_Dots_1.jpg,Red_Plus_Chess_3.jpg,right,427,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,2,filling,0,1,right,Red_Circle_Grid_4.jpg,Purple_Star_Chess_4.jpg,Green_Triangle_Grid_1.jpg,right,454,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,3,filling,0,1,right,Blue_Plus_Grid_4.jpg,Purple_Circle_Dots_4.jpg,Green_Star_Grid_3.jpg,right,262,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,4,filling,0,1,left,Red_Triangle_Dots_3.jpg,Blue_Circle_Dots_1.jpg,Purple_Plus_Stripes_3.jpg,right,242,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,5,filling,0,1,left,Purple_Circle_Grid_4.jpg,Green_Plus_Grid_3.jpg,Red_Triangle_Stripes_4.jpg,left,261,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,6,filling,0,1,right,Red_Plus_Dots_4.jpg,Green_Circle_Chess_4.jpg,Purple_Triangle_Dots_2.jpg,left,966,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,7,filling,0,0,left,Purple_Circle_Chess_1.jpg,Blue_Plus_Chess_2.jpg,Green_Star_Grid_1.jpg,right,250,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,8,filling,0,0,left,Purple_Circle_Chess_3.jpg,Red_Triangle_Chess_2.jpg,Blue_Star_Grid_3.jpg,right,276,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,9,filling,0,1,right,Green_Star_Grid_1.jpg,Blue_Plus_Dots_1.jpg,Red_Triangle_Grid_2.jpg,right,317,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,10,filling,0,1,left,Green_Star_Dots_2.jpg,Red_Plus_Dots_4.jpg,Blue_Triangle_Grid_2.jpg,left,296,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,11,filling,0,1,left,Red_Circle_Stripes_3.jpg,Purple_Star_Stripes_4.jpg,Blue_Triangle_Grid_3.jpg,right,832,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,12,filling,0,1,right,Green_Circle_Stripes_4.jpg,Purple_Triangle_Dots_4.jpg,Blue_Plus_Stripes_2.jpg,left,660,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,13,filling,0,1,right,Blue_Star_Grid_4.jpg,Red_Plus_Chess_4.jpg,Green_Circle_Grid_1.jpg,right,950,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,14,filling,0,1,right,Purple_Plus_Stripes_3.jpg,Red_Circle_Grid_3.jpg,Green_Star_Stripes_2.jpg,left,860,false,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,15,filling,0,1,right,Purple_Circle_Chess_1.jpg,Red_Star_Stripes_1.jpg,Green_Triangle_Chess_4.jpg,right,761,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,16,filling,0,1,right,Green_Plus_Chess_1.jpg,Blue_Star_Dots_1.jpg,Purple_Triangle_Chess_2.jpg,right,737,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,17,filling,0,1,right,Blue_Triangle_Grid_2.jpg,Purple_Circle_Stripes_2.jpg,Green_Plus_Grid_1.jpg,right,813,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,18,filling,0,1,right,Blue_Triangle_Chess_1.jpg,Red_Plus_Grid_1.jpg,Green_Star_Chess_4.jpg,right,721,true,NA,true
W6WdIuNV,379ol9dbtvr9qb2hghaat1q2k68y9b,3pdjhanyk9t29h8ozc8ccb0or0r6h7,W6WdIuNV,2020-0188,2020-06-04,11:09:31,11:27:25,NA,incomplete,19,filling,0,1,left,Red_Triangle_Stripes_2.jpg,Green_Circle_Stripes_3.jpg,Purple_Plus_Chess_2.jpg,left,1088,true,NA,true
