workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,0,color,0,0,right,Red_Star_Grid_3.jpg,Green_Star_Stripes_4.jpg,Red_Plus_Dots_2.jpg,right,1174.8950000619516,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,1,color,0,1,left,Blue_Plus_Stripes_4.jpg,Blue_Circle_Chess_2.jpg,Purple_Plus_Dots_3.jpg,left,796.2850000476465,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,2,color,0,1,left,Red_Triangle_Grid_3.jpg,Red_Plus_Chess_1.jpg,Purple_Triangle_Stripes_2.jpg,left,711.7949998937547,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,3,color,0,0,left,Red_Plus_Chess_3.jpg,Red_Star_Grid_2.jpg,Blue_Plus_Dots_4.jpg,left,606.8949999753386,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,4,color,0,1,left,Green_Plus_Grid_3.jpg,Green_Star_Dots_4.jpg,Red_Plus_Chess_1.jpg,left,770.1100000413135,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,5,color,0,1,left,Red_Triangle_Stripes_4.jpg,Red_Circle_Chess_3.jpg,Green_Triangle_Dots_2.jpg,left,693.3450000360608,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,6,color,0,1,left,Red_Plus_Chess_1.jpg,Red_Circle_Dots_4.jpg,Green_Plus_Stripes_3.jpg,left,749.5099999941885,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,7,color,0,1,right,Red_Plus_Grid_2.jpg,Green_Plus_Chess_1.jpg,Red_Circle_Stripes_3.jpg,left,636.3850000780076,false,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,8,color,0,1,left,Green_Circle_Stripes_1.jpg,Green_Star_Dots_3.jpg,Purple_Circle_Grid_2.jpg,left,668.6599999666214,true,NA,true
Vn3lX0DQ,3mdwe879vkfdd3966pwqlqs1zxrb9a,3quo65dnqy1x39kcz715cqb56btuox,Vn3lX0DQ,2020-0188,2020-06-04,14:51:19,15:16:07,NA,incomplete,9,color,0,1,right,Blue_Star_Grid_3.jpg,Purple_Star_Stripes_4.jpg,Blue_Plus_Dots_2.jpg,right,775.2600000239909,true,NA,true
