workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,0,shape,0,1,right,Blue_Triangle_Chess_3.jpg,Red_Star_Stripes_3.jpg,Purple_Triangle_Grid_4.jpg,none,0,false,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,1,shape,0,1,right,Purple_Plus_Dots_3.jpg,Green_Circle_Chess_3.jpg,Blue_Plus_Stripes_2.jpg,right,1785.024999640882,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,2,shape,0,0,right,Purple_Star_Grid_1.jpg,Red_Triangle_Chess_1.jpg,Green_Star_Stripes_4.jpg,right,1315.0150002911687,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,3,shape,0,1,left,Purple_Plus_Grid_1.jpg,Green_Plus_Chess_2.jpg,Red_Circle_Stripes_1.jpg,left,1418.9100000075996,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,4,shape,0,0,right,Green_Circle_Chess_4.jpg,Blue_Plus_Grid_4.jpg,Purple_Circle_Stripes_3.jpg,right,1114.134999923408,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,5,shape,0,0,right,Blue_Star_Grid_3.jpg,Red_Triangle_Dots_3.jpg,Purple_Star_Chess_1.jpg,right,928.2100000418723,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,6,shape,0,0,right,Purple_Plus_Dots_4.jpg,Blue_Circle_Chess_4.jpg,Red_Plus_Grid_1.jpg,right,949.2799998261034,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,7,shape,0,1,right,Blue_Star_Chess_2.jpg,Green_Circle_Stripes_2.jpg,Purple_Star_Dots_1.jpg,right,850.0749999657273,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,8,shape,0,1,left,Blue_Circle_Grid_4.jpg,Red_Circle_Dots_1.jpg,Purple_Plus_Stripes_4.jpg,left,828.8600002415478,true,NA,true
OMniE2BM,3pgqrazx15xrvqygpna1awvsi04ysb,3efe17qcrgi7wf6l6pbfdgwh50ohso,OMniE2BM,2020-0188,2020-11-16,17:07:35,17:25:27,NA,incomplete,9,shape,0,1,right,Red_Star_Chess_1.jpg,Purple_Triangle_Dots_1.jpg,Green_Star_Grid_3.jpg,right,844.2949997261167,true,NA,true
