workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,0,filling,0,1,right,Blue_Triangle_Grid_1.jpg,Red_Star_Chess_1.jpg,Green_Plus_Grid_2.jpg,right,1684,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,1,filling,0,1,left,Purple_Triangle_Grid_4.jpg,Blue_Circle_Grid_2.jpg,Green_Star_Chess_4.jpg,left,1126,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,2,filling,0,1,left,Red_Circle_Grid_3.jpg,Blue_Triangle_Grid_2.jpg,Purple_Star_Stripes_3.jpg,left,1054,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,3,filling,0,1,left,Green_Triangle_Dots_3.jpg,Blue_Plus_Dots_4.jpg,Red_Star_Chess_3.jpg,left,1119,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,4,filling,0,1,right,Red_Star_Chess_4.jpg,Blue_Triangle_Grid_4.jpg,Green_Plus_Chess_1.jpg,right,1185,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,5,filling,0,1,right,Red_Circle_Stripes_3.jpg,Green_Star_Chess_3.jpg,Blue_Triangle_Stripes_2.jpg,right,868,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,6,filling,0,1,left,Red_Star_Dots_2.jpg,Green_Circle_Dots_3.jpg,Blue_Triangle_Stripes_2.jpg,left,1264,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,7,filling,0,0,left,Red_Star_Stripes_1.jpg,Green_Plus_Stripes_3.jpg,Purple_Triangle_Chess_1.jpg,left,994,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,8,filling,0,1,right,Purple_Triangle_Chess_1.jpg,Blue_Star_Stripes_1.jpg,Green_Plus_Chess_4.jpg,right,982,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,9,filling,0,0,right,Red_Circle_Grid_2.jpg,Blue_Star_Stripes_2.jpg,Green_Plus_Grid_1.jpg,right,876,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,10,filling,0,1,right,Green_Circle_Dots_1.jpg,Blue_Star_Grid_1.jpg,Red_Plus_Dots_2.jpg,left,855,false,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,11,filling,0,1,right,Green_Plus_Stripes_1.jpg,Purple_Circle_Chess_1.jpg,Blue_Triangle_Stripes_3.jpg,right,954,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,12,filling,0,0,left,Green_Triangle_Stripes_2.jpg,Purple_Circle_Stripes_4.jpg,Blue_Plus_Grid_2.jpg,left,1022,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,13,filling,0,1,left,Purple_Star_Chess_4.jpg,Green_Plus_Chess_3.jpg,Red_Triangle_Grid_4.jpg,left,1164,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,14,filling,0,1,right,Green_Triangle_Chess_1.jpg,Red_Star_Stripes_1.jpg,Purple_Circle_Chess_4.jpg,right,1049,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,15,filling,0,0,right,Purple_Star_Dots_2.jpg,Green_Plus_Grid_2.jpg,Blue_Circle_Dots_1.jpg,right,1166,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,16,filling,0,1,right,Purple_Plus_Stripes_3.jpg,Blue_Triangle_Chess_3.jpg,Green_Star_Stripes_4.jpg,right,1275,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,17,filling,0,0,left,Blue_Star_Stripes_2.jpg,Red_Plus_Stripes_1.jpg,Green_Circle_Chess_2.jpg,left,1110,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,18,filling,0,1,left,Green_Circle_Chess_1.jpg,Blue_Triangle_Chess_4.jpg,Purple_Star_Dots_1.jpg,left,1055,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,19,filling,0,1,left,Green_Plus_Stripes_3.jpg,Blue_Circle_Stripes_1.jpg,Purple_Triangle_Dots_3.jpg,left,1001,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,20,number,1,1,left,Purple_Star_Stripes_3.jpg,Red_Triangle_Dots_3.jpg,Green_Plus_Stripes_4.jpg,left,1069,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,21,number,1,1,right,Green_Star_Grid_2.jpg,Red_Triangle_Grid_4.jpg,Purple_Circle_Chess_2.jpg,right,967,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,22,number,1,1,right,Red_Plus_Dots_1.jpg,Blue_Star_Dots_2.jpg,Purple_Triangle_Stripes_1.jpg,right,933,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,23,number,1,1,left,Purple_Triangle_Chess_4.jpg,Red_Plus_Stripes_4.jpg,Blue_Star_Chess_1.jpg,left,1204,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,24,number,1,1,left,Purple_Circle_Dots_4.jpg,Red_Plus_Stripes_4.jpg,Green_Star_Dots_1.jpg,left,947,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,25,number,1,1,right,Blue_Plus_Dots_1.jpg,Red_Star_Dots_2.jpg,Green_Circle_Grid_1.jpg,right,832,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,26,number,1,1,right,Green_Triangle_Grid_3.jpg,Red_Circle_Grid_1.jpg,Blue_Star_Chess_3.jpg,right,933,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,27,number,1,0,right,Green_Triangle_Stripes_3.jpg,Red_Plus_Stripes_4.jpg,Purple_Circle_Dots_3.jpg,right,964,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,28,number,1,1,left,Purple_Triangle_Grid_1.jpg,Blue_Plus_Stripes_1.jpg,Green_Star_Grid_4.jpg,left,763,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,29,number,1,1,right,Blue_Star_Dots_1.jpg,Red_Plus_Dots_4.jpg,Purple_Circle_Stripes_1.jpg,right,802,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,30,number,1,1,right,Red_Plus_Grid_1.jpg,Purple_Circle_Grid_2.jpg,Blue_Triangle_Dots_1.jpg,right,894,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,31,number,1,1,left,Blue_Star_Stripes_2.jpg,Red_Circle_Chess_2.jpg,Purple_Plus_Stripes_1.jpg,left,912,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,32,number,1,1,right,Red_Plus_Chess_3.jpg,Purple_Triangle_Chess_4.jpg,Blue_Circle_Stripes_3.jpg,right,871,true,NA,NA,NA,NA,NA,NA,NA,NA,true
ktmB4Q3T,3t5zxgo9eh1fn0t8t5nft3pt661qzj,3s4aw7t80fvqgqn079uv759i87yl48,ktmB4Q3T,2020-0188,2020-11-17,15:27:54,15:49:28,NA,incomplete,33,number,1,1,right,Red_Triangle_Dots_1.jpg,Green_Circle_Dots_4.jpg,Blue_Star_Grid_1.jpg,right,737,true,NA,NA,NA,NA,NA,NA,NA,NA,true
