workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,0,number,0,1,right,Purple_Triangle_Chess_4.jpg,Green_Star_Chess_1.jpg,Red_Circle_Dots_4.jpg,right,1214.5399999571964,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,1,number,0,1,left,Red_Triangle_Dots_1.jpg,Blue_Star_Chess_1.jpg,Purple_Plus_Dots_2.jpg,left,711.5950000006706,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,2,number,0,0,left,Blue_Star_Stripes_2.jpg,Red_Circle_Dots_2.jpg,Purple_Triangle_Stripes_1.jpg,left,892.2700000694022,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,3,number,0,1,right,Purple_Circle_Dots_4.jpg,Blue_Star_Dots_1.jpg,Red_Triangle_Chess_4.jpg,right,904.2699999408796,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,4,number,0,1,left,Purple_Star_Dots_4.jpg,Green_Plus_Grid_4.jpg,Blue_Triangle_Dots_1.jpg,left,669.400000013411,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,5,number,0,1,right,Red_Star_Grid_1.jpg,Purple_Circle_Grid_2.jpg,Green_Plus_Stripes_1.jpg,right,597.8850000537932,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,6,number,0,0,right,Purple_Triangle_Stripes_4.jpg,Green_Circle_Stripes_3.jpg,Blue_Plus_Grid_4.jpg,left,575.124999973923,false,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,7,number,0,0,left,Purple_Plus_Chess_4.jpg,Blue_Star_Grid_4.jpg,Red_Circle_Chess_3.jpg,right,1237.9349999828264,false,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,8,number,0,1,right,Blue_Triangle_Dots_1.jpg,Red_Circle_Dots_4.jpg,Purple_Plus_Grid_1.jpg,right,880.0349999219179,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,9,number,0,1,left,Purple_Plus_Stripes_1.jpg,Green_Star_Chess_1.jpg,Blue_Triangle_Stripes_4.jpg,left,728.0749999918044,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,10,number,0,1,right,Red_Triangle_Stripes_2.jpg,Purple_Plus_Stripes_1.jpg,Green_Star_Grid_2.jpg,right,715.4050000244752,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,11,number,0,1,left,Blue_Circle_Chess_2.jpg,Purple_Triangle_Grid_2.jpg,Red_Star_Chess_1.jpg,left,585.8800000278279,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,12,number,0,1,left,Red_Circle_Dots_2.jpg,Green_Plus_Grid_2.jpg,Purple_Star_Dots_1.jpg,left,804.7650000080466,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,13,number,0,0,left,Red_Triangle_Grid_3.jpg,Purple_Circle_Chess_3.jpg,Blue_Star_Grid_4.jpg,left,740.5649999855086,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,14,number,0,1,right,Purple_Circle_Grid_2.jpg,Red_Triangle_Grid_3.jpg,Blue_Plus_Dots_2.jpg,right,874.8650000197813,true,NA,true
b8LgKu7p,3atyli1pswfm29bow6spg463876ojo,3t3iwe1xga0lo8i3ef3zwzk4yestqv,b8LgKu7p,2020-0188,2020-11-17,21:16:05,21:34:24,NA,incomplete,15,number,0,1,right,Green_Plus_Chess_2.jpg,Red_Circle_Chess_4.jpg,Purple_Triangle_Grid_2.jpg,right,770.130000077188,true,NA,true
