workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,0,color,0,1,left,Red_Circle_Dots_3.jpg,Red_Plus_Stripes_1.jpg,Purple_Triangle_Grid_3.jpg,left,1047,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,1,color,0,1,left,Red_Circle_Dots_2.jpg,Red_Plus_Grid_3.jpg,Green_Triangle_Chess_2.jpg,right,843,false,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,2,color,0,1,left,Red_Plus_Chess_1.jpg,Red_Triangle_Stripes_3.jpg,Blue_Circle_Grid_1.jpg,left,507,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,3,color,0,1,right,Green_Plus_Stripes_4.jpg,Red_Star_Chess_4.jpg,Green_Circle_Dots_2.jpg,right,630,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,4,color,0,1,left,Purple_Triangle_Chess_2.jpg,Purple_Circle_Stripes_4.jpg,Blue_Plus_Dots_2.jpg,left,632,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,5,color,0,1,right,Green_Triangle_Grid_1.jpg,Purple_Circle_Stripes_1.jpg,Green_Star_Dots_2.jpg,right,618,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,6,color,0,0,left,Green_Star_Grid_1.jpg,Green_Plus_Stripes_3.jpg,Purple_Triangle_Chess_1.jpg,left,544,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,7,color,0,0,right,Green_Plus_Dots_2.jpg,Purple_Circle_Grid_2.jpg,Green_Triangle_Chess_4.jpg,right,627,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,8,color,0,1,right,Purple_Star_Stripes_2.jpg,Blue_Circle_Grid_2.jpg,Purple_Plus_Dots_1.jpg,right,638,true,NA,NA,NA,NA,NA,NA,NA,NA,true
2N43SgSP,3oplmf3ev80afezcyc4phujqmmslnu,3d4ch1lgee6br4fbddt6blfqyd2g9v,2N43SgSP,2020-0188,2020-11-16,20:11:36,20:32:50,NA,incomplete,9,color,0,1,right,Purple_Circle_Dots_1.jpg,Green_Plus_Grid_1.jpg,Purple_Star_Stripes_4.jpg,right,624,true,NA,NA,NA,NA,NA,NA,NA,NA,true
