workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,0,shape,0,1,right,Blue_Plus_Grid_2.jpg,Red_Triangle_Stripes_2.jpg,Purple_Plus_Dots_3.jpg,right,1459.3149999855086,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,1,shape,0,0,left,Red_Triangle_Grid_3.jpg,Green_Triangle_Dots_2.jpg,Blue_Circle_Stripes_3.jpg,left,718.1699999782722,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,2,shape,0,1,right,Red_Plus_Grid_1.jpg,Blue_Star_Chess_1.jpg,Green_Plus_Stripes_4.jpg,right,1284.4049999839626,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,3,shape,0,1,left,Green_Circle_Chess_1.jpg,Blue_Circle_Stripes_4.jpg,Red_Plus_Grid_1.jpg,left,725.559999991674,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,4,shape,0,1,right,Purple_Plus_Stripes_4.jpg,Red_Triangle_Dots_4.jpg,Green_Plus_Chess_3.jpg,right,953.1100000021979,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,5,shape,0,1,left,Red_Plus_Chess_1.jpg,Green_Plus_Stripes_2.jpg,Purple_Star_Grid_1.jpg,left,691.4499999838881,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,6,shape,0,1,right,Red_Star_Chess_2.jpg,Green_Triangle_Dots_2.jpg,Blue_Star_Stripes_3.jpg,right,726.0750000132248,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,7,shape,0,0,left,Purple_Circle_Chess_1.jpg,Blue_Circle_Grid_2.jpg,Green_Plus_Stripes_1.jpg,left,671.1749999958556,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,8,shape,0,1,left,Red_Circle_Stripes_1.jpg,Purple_Circle_Grid_4.jpg,Blue_Star_Chess_1.jpg,left,697.7400000032503,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,9,shape,0,0,left,Green_Star_Stripes_4.jpg,Red_Star_Chess_1.jpg,Blue_Plus_Dots_4.jpg,left,795.574999996461,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,10,shape,0,1,left,Red_Circle_Grid_1.jpg,Blue_Circle_Chess_2.jpg,Green_Plus_Dots_1.jpg,left,705.2599999879021,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,11,shape,0,1,left,Red_Star_Chess_3.jpg,Blue_Star_Dots_1.jpg,Green_Circle_Stripes_3.jpg,left,709.1599999985192,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,12,shape,0,0,right,Purple_Plus_Stripes_4.jpg,Red_Triangle_Chess_4.jpg,Blue_Plus_Grid_2.jpg,right,965.9099999989849,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,13,shape,0,1,right,Blue_Triangle_Chess_2.jpg,Red_Plus_Dots_2.jpg,Green_Triangle_Stripes_3.jpg,left,875.6149999971967,false,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,14,shape,0,1,left,Red_Plus_Stripes_3.jpg,Blue_Plus_Chess_1.jpg,Purple_Triangle_Dots_3.jpg,left,844.825000007404,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,15,shape,0,1,right,Purple_Plus_Grid_1.jpg,Green_Triangle_Dots_1.jpg,Red_Plus_Stripes_2.jpg,right,751.1449999874458,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,16,shape,0,1,left,Purple_Star_Chess_1.jpg,Red_Star_Stripes_4.jpg,Blue_Triangle_Grid_1.jpg,left,794.4900000002235,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,17,shape,0,1,right,Green_Star_Dots_1.jpg,Purple_Triangle_Grid_1.jpg,Red_Star_Stripes_2.jpg,right,896.1899999994785,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,18,shape,0,1,right,Red_Star_Dots_2.jpg,Green_Plus_Grid_2.jpg,Purple_Star_Chess_4.jpg,right,1089.8250000027474,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,19,shape,0,0,left,Blue_Plus_Stripes_3.jpg,Purple_Plus_Chess_4.jpg,Red_Triangle_Grid_3.jpg,left,746.629999979632,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,20,number,1,0,right,Red_Star_Stripes_1.jpg,Purple_Star_Chess_2.jpg,Green_Plus_Grid_1.jpg,right,1037.5350000103936,true,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,21,number,1,1,left,Blue_Star_Stripes_2.jpg,Red_Circle_Dots_2.jpg,Purple_Star_Grid_1.jpg,right,781.1500000243541,false,NA,true
W5egcVvm,3t5zxgo9eh1fn0t8t5nft3pt661qzj,386csbg1o3zfma7ri2v6lpsqe2u6q2,W5egcVvm,2020-0188,2020-11-17,09:25:31,09:47:05,NA,incomplete,22,number,1,1,left,Blue_Triangle_Grid_4.jpg,Purple_Circle_Stripes_4.jpg,Green_Triangle_Dots_1.jpg,left,1073.0200000107288,true,NA,true
