workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,0,number,0,1,left,Green_Triangle_Stripes_1.jpg,Red_Circle_Dots_1.jpg,Green_Plus_Chess_4.jpg,left,1200.745000038296,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,1,number,0,1,left,Red_Plus_Grid_2.jpg,Green_Star_Chess_2.jpg,Red_Triangle_Dots_1.jpg,left,923.3250000979751,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,2,number,0,1,left,Red_Plus_Chess_2.jpg,Green_Star_Grid_2.jpg,Red_Circle_Stripes_1.jpg,left,642.9149999748915,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,3,number,0,1,right,Green_Plus_Grid_4.jpg,Green_Star_Stripes_1.jpg,Blue_Circle_Dots_4.jpg,right,823.0199997778982,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,4,number,0,1,right,Blue_Triangle_Dots_2.jpg,Blue_Circle_Chess_4.jpg,Green_Star_Stripes_2.jpg,right,670.5149998888373,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,5,number,0,1,right,Red_Star_Dots_4.jpg,Red_Circle_Chess_2.jpg,Purple_Plus_Grid_4.jpg,right,703.9499999955297,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,6,number,0,1,right,Green_Triangle_Stripes_2.jpg,Green_Circle_Grid_3.jpg,Red_Star_Chess_2.jpg,right,757.8099998645484,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,7,number,0,1,left,Green_Circle_Stripes_1.jpg,Red_Triangle_Grid_1.jpg,Green_Plus_Dots_3.jpg,left,670.2550000045449,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,8,number,0,1,left,Blue_Circle_Chess_1.jpg,Green_Plus_Dots_1.jpg,Blue_Star_Grid_3.jpg,left,765.6450001522899,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,9,number,0,1,right,Blue_Triangle_Stripes_3.jpg,Blue_Circle_Grid_1.jpg,Purple_Star_Chess_3.jpg,right,690.0649999734014,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,10,number,0,0,right,Green_Star_Grid_2.jpg,Green_Triangle_Dots_3.jpg,Purple_Plus_Chess_2.jpg,right,736.0650000628084,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,11,number,0,1,left,Green_Triangle_Dots_2.jpg,Purple_Plus_Stripes_2.jpg,Green_Star_Grid_4.jpg,left,804.1599998250604,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,12,number,0,1,left,Green_Triangle_Chess_3.jpg,Blue_Plus_Dots_3.jpg,Green_Star_Grid_4.jpg,left,1005.8049999643117,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,13,number,0,0,right,Purple_Triangle_Grid_4.jpg,Purple_Star_Dots_2.jpg,Red_Plus_Stripes_4.jpg,right,737.5850002281368,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,14,number,0,1,right,Red_Star_Dots_3.jpg,Red_Circle_Grid_1.jpg,Green_Plus_Chess_3.jpg,right,755.0350001547486,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,15,number,0,1,right,Blue_Triangle_Dots_1.jpg,Blue_Star_Grid_4.jpg,Green_Plus_Chess_1.jpg,right,1054.3600001838058,true,NA,true
OMCyeGSg,3ha5odm5ld5arw3bkcnh3xryudvvsa,3ftop5warj13mchzlnvgfn6crp90j5,OMCyeGSg,2020-0188,2020-06-04,10:48:17,11:03:51,NA,incomplete,16,number,0,1,left,Green_Plus_Dots_2.jpg,Red_Circle_Stripes_2.jpg,Green_Triangle_Grid_3.jpg,left,717.4899999517947,true,NA,true
