workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,0,filling,0,1,right,Blue_Triangle_Chess_4.jpg,Green_Triangle_Dots_3.jpg,Purple_Star_Chess_2.jpg,left,1145.3200000105426,false,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,1,filling,0,1,right,Blue_Plus_Dots_2.jpg,Purple_Plus_Stripes_4.jpg,Red_Star_Dots_1.jpg,right,1191.369999985909,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,2,filling,0,1,left,Red_Plus_Dots_3.jpg,Blue_Triangle_Dots_4.jpg,Green_Plus_Grid_2.jpg,left,1306.7549999977928,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,3,filling,0,1,right,Purple_Triangle_Stripes_1.jpg,Green_Triangle_Chess_4.jpg,Red_Plus_Stripes_3.jpg,right,1162.92999999132,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,4,filling,0,1,right,Red_Circle_Grid_2.jpg,Blue_Circle_Stripes_3.jpg,Green_Plus_Grid_1.jpg,right,1160.5250000138767,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,5,filling,0,1,left,Red_Plus_Dots_3.jpg,Blue_Star_Dots_2.jpg,Purple_Plus_Stripes_4.jpg,left,1174.494999984745,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,6,filling,0,0,left,Blue_Star_Dots_1.jpg,Green_Triangle_Dots_2.jpg,Purple_Star_Stripes_4.jpg,left,1115.7550000061747,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,7,filling,0,1,left,Purple_Circle_Grid_4.jpg,Blue_Triangle_Grid_3.jpg,Green_Circle_Stripes_1.jpg,left,1150.2749999926891,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,8,filling,0,1,right,Purple_Plus_Grid_3.jpg,Blue_Plus_Stripes_1.jpg,Red_Star_Grid_4.jpg,right,1307.809999998426,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,9,filling,0,1,right,Purple_Plus_Grid_2.jpg,Blue_Plus_Chess_1.jpg,Red_Star_Grid_3.jpg,right,1300.0599999795668,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,10,filling,0,1,right,Red_Circle_Stripes_3.jpg,Green_Circle_Dots_4.jpg,Purple_Plus_Stripes_2.jpg,right,1155.6149999960326,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,11,filling,0,1,left,Red_Plus_Chess_3.jpg,Purple_Circle_Chess_1.jpg,Green_Plus_Stripes_4.jpg,left,1203.0749999976251,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,12,filling,0,1,right,Red_Triangle_Grid_1.jpg,Green_Triangle_Stripes_3.jpg,Purple_Plus_Grid_2.jpg,right,1140.7800000160933,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,13,filling,0,0,left,Purple_Triangle_Grid_4.jpg,Red_Plus_Grid_1.jpg,Blue_Triangle_Stripes_3.jpg,left,1275.2800000016578,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,14,filling,0,1,right,Green_Star_Chess_2.jpg,Purple_Star_Grid_3.jpg,Blue_Circle_Chess_1.jpg,right,1388.7399999948684,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,15,filling,0,1,right,Purple_Star_Dots_2.jpg,Red_Star_Grid_3.jpg,Blue_Plus_Dots_4.jpg,right,1369.6249999920838,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,16,filling,0,1,left,Red_Plus_Grid_2.jpg,Purple_Circle_Grid_1.jpg,Blue_Plus_Stripes_4.jpg,left,1318.3150000113528,true,NA,true
GREFqkJN,3r6rzgk0yip7nifkjif6ljfzh4yvyd,3hmvi3qicn5toqxg360j3f4b5x01y1,GREFqkJN,2020-0188,2020-11-16,17:57:56,18:16:45,NA,incomplete,17,filling,0,1,left,Purple_Plus_Chess_2.jpg,Blue_Star_Chess_4.jpg,Red_Plus_Dots_3.jpg,left,1134.1599999868777,true,NA,true
