workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,0,color,0,1,left,Purple_Triangle_Chess_2.jpg,Purple_Star_Dots_4.jpg,Blue_Circle_Grid_2.jpg,left,1428.249999997206,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,1,color,0,0,right,Red_Triangle_Dots_3.jpg,Purple_Plus_Chess_3.jpg,Red_Star_Grid_2.jpg,right,975.3450000425801,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,2,color,0,0,right,Purple_Star_Chess_2.jpg,Green_Triangle_Dots_2.jpg,Purple_Plus_Grid_4.jpg,right,1122.5000000558794,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,3,color,0,1,right,Green_Star_Stripes_2.jpg,Red_Circle_Grid_2.jpg,Green_Triangle_Dots_1.jpg,right,1127.4550000671297,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,4,color,0,1,right,Red_Star_Dots_4.jpg,Blue_Triangle_Grid_4.jpg,Red_Plus_Chess_3.jpg,right,772.7899999590591,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,5,color,0,1,right,Blue_Triangle_Stripes_4.jpg,Red_Star_Grid_4.jpg,Blue_Plus_Chess_2.jpg,right,847.5199999520555,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,6,color,0,1,left,Green_Circle_Chess_4.jpg,Green_Plus_Stripes_3.jpg,Blue_Star_Grid_4.jpg,left,1032.7549999346957,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,7,color,0,1,left,Purple_Circle_Chess_3.jpg,Purple_Triangle_Stripes_2.jpg,Green_Star_Dots_3.jpg,left,1113.770000054501,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,8,color,0,1,left,Red_Circle_Stripes_2.jpg,Red_Plus_Chess_1.jpg,Purple_Star_Grid_2.jpg,left,742.5750000402331,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,9,color,0,0,right,Red_Plus_Stripes_3.jpg,Blue_Circle_Dots_3.jpg,Red_Star_Chess_2.jpg,right,788.6850000359118,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,10,color,0,1,right,Red_Triangle_Stripes_1.jpg,Blue_Plus_Chess_1.jpg,Red_Star_Dots_4.jpg,right,614.2649999819696,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,11,color,0,0,right,Green_Circle_Chess_4.jpg,Red_Star_Stripes_4.jpg,Green_Plus_Grid_3.jpg,right,1096.655000001192,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,12,color,0,1,left,Purple_Circle_Chess_3.jpg,Purple_Star_Dots_1.jpg,Red_Plus_Grid_3.jpg,left,959.595000022091,true,NA,true
VAaVt1TL,3y3czjszan6hsnojzw5z9ps3vnar5b,30iqtzxkaoj4hwmo2rah6wer2no0xt,VAaVt1TL,2020-0188,2020-06-04,08:41:28,08:59:17,NA,incomplete,13,color,0,1,right,Red_Star_Grid_1.jpg,Blue_Triangle_Dots_1.jpg,Red_Plus_Chess_4.jpg,right,698.9250000333413,true,NA,true
