workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,0,filling,0,1,right,Blue_Star_Stripes_1.jpg,Green_Plus_Chess_1.jpg,Red_Triangle_Stripes_4.jpg,none,0,false,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,1,filling,0,1,right,Red_Triangle_Chess_4.jpg,Green_Plus_Stripes_4.jpg,Blue_Star_Chess_2.jpg,right,1859.5949999999139,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,2,filling,0,1,right,Blue_Circle_Chess_3.jpg,Red_Triangle_Dots_3.jpg,Purple_Star_Chess_1.jpg,right,1302.479999999865,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,3,filling,0,1,left,Blue_Star_Grid_1.jpg,Purple_Circle_Grid_4.jpg,Red_Triangle_Stripes_1.jpg,left,1383.2099999999627,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,4,filling,0,1,right,Blue_Triangle_Chess_4.jpg,Green_Circle_Dots_4.jpg,Red_Plus_Chess_2.jpg,right,1140.2900000000373,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,5,filling,0,1,right,Red_Plus_Stripes_4.jpg,Blue_Star_Dots_4.jpg,Green_Circle_Stripes_2.jpg,right,962.0299999999115,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,6,filling,0,1,right,Purple_Circle_Stripes_1.jpg,Blue_Triangle_Dots_1.jpg,Green_Plus_Stripes_2.jpg,right,922.8050000001676,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,7,filling,0,1,right,Green_Circle_Chess_3.jpg,Purple_Plus_Grid_3.jpg,Red_Triangle_Chess_4.jpg,right,1097.1149999999907,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,8,filling,0,1,right,Blue_Triangle_Chess_4.jpg,Red_Star_Grid_4.jpg,Purple_Plus_Chess_2.jpg,right,1268.170000000042,true,NA,NA,NA,NA,NA,NA,NA,NA,true
qOoxnOCx,3t5zxgo9eh1fn0t8t5nft3pt661qzj,36u2a8vag5cvurj2bg618u0ae6pykw,qOoxnOCx,2020-0188,2020-11-17,10:50:01,11:08:20,NA,incomplete,9,filling,0,1,left,Purple_Triangle_Chess_3.jpg,Green_Star_Chess_2.jpg,Blue_Plus_Dots_3.jpg,left,863.3150000000605,true,NA,NA,NA,NA,NA,NA,NA,NA,true
