workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,0,filling,0,1,right,Blue_Star_Chess_3.jpg,Purple_Star_Grid_4.jpg,Green_Plus_Chess_1.jpg,none,0,false,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,1,filling,0,1,right,Green_Circle_Stripes_1.jpg,Blue_Circle_Dots_2.jpg,Purple_Plus_Stripes_4.jpg,right,1572.2049999749288,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,2,filling,0,1,left,Red_Circle_Stripes_4.jpg,Blue_Plus_Stripes_1.jpg,Purple_Circle_Grid_2.jpg,left,1862.7250000135973,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,3,filling,0,1,left,Green_Circle_Dots_3.jpg,Blue_Plus_Dots_1.jpg,Purple_Circle_Stripes_2.jpg,left,1332.750000001397,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,4,filling,0,1,right,Blue_Circle_Dots_3.jpg,Green_Circle_Grid_4.jpg,Red_Plus_Dots_1.jpg,right,1098.4849999658763,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,5,filling,0,0,right,Green_Circle_Grid_4.jpg,Purple_Circle_Chess_3.jpg,Red_Triangle_Grid_1.jpg,right,1813.605000032112,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,6,filling,0,1,left,Red_Circle_Chess_3.jpg,Blue_Triangle_Chess_1.jpg,Purple_Circle_Stripes_4.jpg,left,1677.0699999760836,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,7,filling,0,1,left,Purple_Triangle_Stripes_3.jpg,Red_Plus_Stripes_4.jpg,Blue_Triangle_Grid_1.jpg,left,1765.0049999938346,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,8,filling,0,1,right,Green_Triangle_Stripes_3.jpg,Purple_Triangle_Chess_4.jpg,Blue_Circle_Stripes_2.jpg,right,1555.7300000218675,true,NA,NA,NA,NA,NA,NA,NA,NA,true
dQTbqUVm,39tx062qy41yb4nrucnyjag7oeq3xx,3ixeico796wseqzjz6p1qu3dy9t6tg,dQTbqUVm,2020-0188,2020-11-17,09:56:45,10:16:22,NA,incomplete,9,filling,0,1,left,Blue_Star_Chess_1.jpg,Green_Plus_Chess_4.jpg,Red_Star_Stripes_3.jpg,left,1294.419999991078,true,NA,NA,NA,NA,NA,NA,NA,NA,true
