workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,sequence,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,age,race,gender,ethnicity,color,vision,neuro,practice
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,0,filling,0,0,left,Green_Triangle_Stripes_3.jpg,Blue_Plus_Stripes_2.jpg,Green_Circle_Grid_1.jpg,left,1639.7300000006799,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,1,filling,0,1,left,Purple_Circle_Chess_3.jpg,Green_Plus_Chess_2.jpg,Purple_Triangle_Dots_1.jpg,left,1008.9950000002282,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,2,filling,0,1,right,Red_Plus_Chess_1.jpg,Red_Triangle_Grid_4.jpg,Blue_Star_Chess_3.jpg,right,1166.1149999999907,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,3,filling,0,0,left,Green_Circle_Chess_2.jpg,Red_Triangle_Chess_4.jpg,Green_Plus_Stripes_1.jpg,left,1212.5599999999395,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,4,filling,0,1,right,Purple_Triangle_Grid_3.jpg,Purple_Plus_Stripes_4.jpg,Red_Star_Grid_1.jpg,left,1008.9300000000512,false,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,5,filling,0,1,right,Green_Circle_Dots_2.jpg,Green_Star_Chess_1.jpg,Blue_Plus_Dots_4.jpg,right,1162.6249999990687,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,6,filling,0,1,right,Purple_Circle_Chess_4.jpg,Purple_Plus_Grid_2.jpg,Red_Triangle_Chess_3.jpg,right,1042.8150000006426,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,7,filling,0,1,left,Blue_Circle_Chess_4.jpg,Green_Triangle_Chess_3.jpg,Blue_Star_Grid_1.jpg,left,1098.1849999988917,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,8,filling,0,1,right,Blue_Star_Grid_3.jpg,Blue_Plus_Chess_1.jpg,Green_Triangle_Grid_4.jpg,right,993.2900000003865,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,9,filling,0,1,right,Blue_Circle_Grid_1.jpg,Blue_Star_Chess_4.jpg,Red_Triangle_Grid_2.jpg,right,985.4450000001816,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,10,filling,0,1,right,Purple_Plus_Grid_3.jpg,Purple_Circle_Dots_2.jpg,Red_Star_Grid_4.jpg,right,1010.2499999994179,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,11,filling,0,1,right,Blue_Circle_Stripes_3.jpg,Blue_Triangle_Chess_4.jpg,Red_Star_Stripes_1.jpg,right,1126.5849999999627,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,12,filling,0,1,right,Red_Plus_Grid_2.jpg,Red_Triangle_Stripes_3.jpg,Blue_Circle_Grid_4.jpg,right,1039.3149999999441,true,NA,NA,NA,NA,NA,NA,NA,NA,true
s8Zwnzs1,3xabxm4ak4i034slkfn2gjsp1ra8qu,33iztu6j85e4i560btt1g2kaxicsxj,s8Zwnzs1,2020-0188,2020-06-04,17:33:44,18:00:27,NA,incomplete,13,filling,0,1,right,Blue_Circle_Dots_2.jpg,Blue_Plus_Grid_4.jpg,Purple_Triangle_Dots_1.jpg,right,1067.4199999993434,true,NA,NA,NA,NA,NA,NA,NA,NA,true
