workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,0,number,1,right,Purple_Plus_Stripes_2.jpg,Blue_Circle_Stripes_1.jpg,Red_Star_Grid_2.jpg,right,930.9249999932945,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,1,number,1,left,Green_Star_Grid_2.jpg,Red_Triangle_Dots_2.jpg,Blue_Plus_Grid_1.jpg,left,645.7899999804795,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,2,number,0,left,Red_Star_Stripes_1.jpg,Blue_Circle_Chess_1.jpg,Green_Triangle_Stripes_2.jpg,left,749.0600000019185,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,3,number,1,left,Red_Circle_Grid_4.jpg,Green_Plus_Dots_4.jpg,Purple_Star_Grid_1.jpg,left,672.5549999973737,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,4,number,0,left,Red_Star_Stripes_2.jpg,Purple_Plus_Dots_2.jpg,Green_Circle_Stripes_4.jpg,right,1350.6999999517575,false,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,5,number,1,left,Red_Plus_Grid_1.jpg,Green_Triangle_Stripes_1.jpg,Purple_Circle_Grid_3.jpg,left,1275.255000044126,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,6,number,1,left,Purple_Triangle_Dots_1.jpg,Red_Plus_Chess_1.jpg,Blue_Circle_Dots_3.jpg,left,804.6149999718182,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,7,number,1,left,Purple_Plus_Dots_3.jpg,Green_Circle_Stripes_3.jpg,Blue_Triangle_Dots_2.jpg,left,1221.5050000231713,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,8,number,1,left,Red_Circle_Grid_1.jpg,Blue_Star_Chess_1.jpg,Green_Triangle_Grid_2.jpg,left,887.0350000215694,true,NA,true
vAPHvuJY,3jhb4bpsgnm0h9bvp7tggfn0kkoq96,33f859i56aq8ftpjv3pknrmg3vmhb9,vAPHvuJY,2020-0188,2020-05-21,14:16:06,14:30:42,NA,incomplete,9,number,1,left,Blue_Star_Grid_2.jpg,Purple_Circle_Stripes_2.jpg,Green_Plus_Grid_3.jpg,left,821.2249999633059,true,NA,true
