workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,0,shape,1,right,Blue_Plus_Chess_2.jpg,Blue_Star_Grid_3.jpg,Green_Plus_Dots_4.jpg,right,599.0700000256766,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,1,shape,1,left,Purple_Circle_Dots_1.jpg,Blue_Circle_Chess_3.jpg,Purple_Star_Grid_2.jpg,left,1014.500000019325,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,2,shape,1,left,Blue_Star_Grid_2.jpg,Red_Star_Dots_4.jpg,Blue_Triangle_Stripes_1.jpg,left,668.3750000083819,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,3,shape,0,right,Red_Plus_Dots_4.jpg,Red_Triangle_Chess_2.jpg,Blue_Plus_Stripes_3.jpg,right,798.1100000033621,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,4,shape,0,left,Red_Circle_Stripes_4.jpg,Blue_Circle_Chess_1.jpg,Red_Triangle_Dots_2.jpg,left,626.5499999863096,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,5,shape,1,right,Purple_Star_Grid_4.jpg,Purple_Plus_Dots_3.jpg,Blue_Star_Chess_1.jpg,right,821.7050000093877,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,6,shape,1,left,Red_Circle_Grid_2.jpg,Green_Circle_Chess_3.jpg,Red_Triangle_Stripes_1.jpg,left,990.9399999887682,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,7,shape,1,right,Green_Plus_Stripes_1.jpg,Green_Triangle_Chess_4.jpg,Purple_Plus_Dots_2.jpg,right,528.5799999837764,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,8,shape,1,left,Green_Circle_Stripes_3.jpg,Blue_Circle_Dots_1.jpg,Green_Star_Chess_2.jpg,left,564.9350000021514,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,9,shape,1,left,Blue_Star_Chess_2.jpg,Green_Star_Grid_4.jpg,Blue_Triangle_Stripes_1.jpg,left,790.5650000029709,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,10,shape,1,left,Blue_Circle_Stripes_3.jpg,Purple_Circle_Grid_4.jpg,Blue_Star_Dots_2.jpg,left,778.504999994766,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,11,shape,1,left,Red_Plus_Chess_1.jpg,Green_Plus_Grid_3.jpg,Red_Circle_Stripes_4.jpg,left,789.2850000062026,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,12,shape,0,left,Green_Plus_Stripes_2.jpg,Red_Plus_Grid_3.jpg,Green_Triangle_Dots_1.jpg,left,672.2200000076555,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,13,shape,1,right,Red_Plus_Grid_3.jpg,Red_Triangle_Dots_1.jpg,Blue_Plus_Stripes_4.jpg,right,721.785000001546,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,14,shape,1,right,Blue_Star_Grid_2.jpg,Blue_Circle_Stripes_3.jpg,Green_Star_Chess_1.jpg,right,762.6349999918602,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,15,shape,1,right,Purple_Plus_Chess_4.jpg,Purple_Circle_Stripes_2.jpg,Blue_Plus_Grid_3.jpg,right,585.8250000164844,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,16,shape,1,left,Red_Plus_Stripes_4.jpg,Purple_Plus_Dots_2.jpg,Red_Triangle_Chess_1.jpg,left,583.1799999868963,true,NA,true
fd12Ikna,3tl87mo8dp2yrmmv0olc9pahdcwfly,3oonkj5dkgwi7ab6zgka70jhfftobt,fd12Ikna,2020-0188,2020-05-21,10:06:53,10:54:39,NA,incomplete,17,shape,1,left,Blue_Circle_Chess_2.jpg,Red_Circle_Grid_3.jpg,Blue_Plus_Dots_1.jpg,left,586.5200000116602,true,NA,true
