workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,0,filling,1,left,Purple_Star_Chess_2.jpg,Red_Triangle_Chess_1.jpg,Green_Star_Dots_3.jpg,right,1654.7049996443093,false,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,1,filling,1,right,Green_Star_Stripes_4.jpg,Blue_Star_Grid_2.jpg,Red_Triangle_Stripes_1.jpg,right,1361.6399997845292,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,2,filling,1,right,Green_Triangle_Stripes_2.jpg,Purple_Triangle_Grid_4.jpg,Blue_Circle_Stripes_1.jpg,right,1584.6850001253188,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,3,filling,1,left,Purple_Plus_Grid_3.jpg,Blue_Triangle_Grid_2.jpg,Red_Plus_Chess_4.jpg,left,1266.509999986738,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,4,filling,0,right,Green_Star_Chess_3.jpg,Purple_Star_Grid_4.jpg,Red_Plus_Chess_2.jpg,right,1276.2800003401935,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,5,filling,1,left,Green_Star_Dots_1.jpg,Purple_Triangle_Dots_2.jpg,Blue_Star_Grid_4.jpg,left,957.2099996730685,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,6,filling,1,left,Red_Star_Grid_4.jpg,Green_Triangle_Grid_2.jpg,Purple_Star_Stripes_1.jpg,right,1668.3950000442564,false,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,7,filling,0,right,Blue_Triangle_Chess_2.jpg,Red_Triangle_Dots_4.jpg,Green_Plus_Chess_3.jpg,right,1345.8199999295175,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,8,filling,0,right,Purple_Plus_Dots_3.jpg,Green_Plus_Stripes_2.jpg,Blue_Triangle_Dots_4.jpg,right,1341.5549998171628,true,NA,true
1RgBTnjW,3lvtfb9df8vfwjy33dzq8w9nvhnqgc,3k4j6m3cxi6pwnpg5j767gqa48nga3,1RgBTnjW,2020-0188,2020-11-18,16:32:32,17:05:28,NA,incomplete,9,filling,1,left,Blue_Plus_Grid_2.jpg,Red_Circle_Grid_3.jpg,Green_Plus_Chess_4.jpg,left,1412.345000077039,true,NA,true
