workerId,hitId,assignmentId,subject,studyid,exp_date,exp_start,exp_end,time_start,time_end,trial,type,reward_validity,answer,image_top,image_left,image_right,response,response_time,response_acc,volatility,practice
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,0,color,1,left,Purple_Circle_Grid_4.jpg,Purple_Star_Dots_2.jpg,Red_Circle_Chess_1.jpg,none,0,false,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,1,color,1,right,Blue_Circle_Grid_1.jpg,Red_Circle_Stripes_2.jpg,Blue_Star_Dots_3.jpg,right,679.3449999531731,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,2,color,0,right,Blue_Circle_Dots_4.jpg,Green_Circle_Grid_3.jpg,Blue_Plus_Chess_2.jpg,right,457.34000008087605,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,3,color,1,left,Red_Circle_Dots_1.jpg,Red_Star_Stripes_3.jpg,Purple_Circle_Chess_2.jpg,right,517.920000012964,false,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,4,color,0,right,Blue_Plus_Grid_2.jpg,Red_Plus_Chess_3.jpg,Blue_Triangle_Stripes_4.jpg,right,659.5199999865144,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,5,color,0,left,Purple_Triangle_Dots_2.jpg,Purple_Circle_Chess_4.jpg,Green_Triangle_Grid_1.jpg,left,616.2049999693409,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,6,color,1,right,Green_Plus_Dots_3.jpg,Blue_Plus_Grid_1.jpg,Green_Star_Chess_4.jpg,right,581.9249999476597,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,7,color,1,left,Green_Circle_Dots_3.jpg,Green_Triangle_Stripes_4.jpg,Blue_Circle_Chess_2.jpg,left,486.8550000246614,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,8,color,1,left,Green_Plus_Dots_3.jpg,Green_Triangle_Stripes_2.jpg,Purple_Plus_Chess_4.jpg,left,617.2800000058487,true,NA,true
D01N8wqX,3o2y2uiudt7n7g4dfo9bupx2ocrfkv,3zv9h2yqqhkl9ogvb9we6byrutiw3x,D01N8wqX,2020-0188,2020-05-21,22:46:44,23:06:43,NA,incomplete,9,color,1,right,Purple_Star_Chess_1.jpg,Green_Star_Stripes_4.jpg,Purple_Triangle_Grid_3.jpg,right,623.7350000301376,true,NA,true
